id_vente,nombre,poids,CA,nom,mois,nom_site,remise,profit,canal,mode_paiement,percentage_CB,percentage_Esp̬ces,percentage_Ch̬que,percentage_Virement,percentage_Cryptomonnaie
214182,50198,551.92,202577,Guimauve,mai-11,La_pause_bonbon,6.370854296,60773.1,Drive,CB,97.64,1.21,0.61,0.36,0.18
214183,49917,1064,202022,Arlequin,juin-04,Bron_H,17.62465989,60606.6,Drive,CB,80.38,10.06,5.03,3.02,1.51
214184,50033,1057,202110,Arlequin,juin-05,Bron_H,10.13885494,60633,Livraison,CB,51.74,24.75,12.37,7.42,3.71
214185,50195,1061,202707,Arlequin,juin-06,Bron_H,8.325233101,60812.1,Livraison,CB,88.93,5.68,2.84,1.7,0.85
214186,49988,564.08,202756,Guimauve,Sep-11,La_pause_bonbon,17.06876529,60826.8,Physique,CB,69.14,15.82,7.91,4.75,2.37
214187,49971,660.51,202450,Guimauve,Oct-11,La_pause_bonbon,14.6645132,60735,Drive,CB,80.25,10.13,5.06,3.04,1.52
214188,50115,648.97,202567,Dragibus,janv-12,Roubaix_H,8.738244163,60770.1,Vente en gros,CB,97.44,1.31,0.66,0.39,0.2
214189,49975,570.62,201890,Dragibus,janv-13,Roubaix_H,5.788142701,60567,Physique,CB,88.15,6.07,3.04,1.82,0.91
214190,49870,664.97,201628,Dragibus,janv-14,Roubaix_H,6.158004028,60488.4,Click & Collect,CB,76.47,12.07,6.03,3.62,1.81
214191,49968,630.35,201656,Guimauve,avr-12,La_pause_bonbon,9.744210259,60496.8,Vente en gros,CB,82.48,8.99,4.49,2.7,1.35
214192,50105,585.69,202684,Guimauve,mai-12,La_pause_bonbon,12.70127861,60805.2,Physique,CB,55.67,22.73,11.37,6.82,3.41
214193,49945,1012,201812,Arlequin,juin-07,Bron_H,17.93203979,60543.6,Vente en gros,CB,74.95,12.85,6.42,3.85,1.93
214194,50011,916,201782,Dragibus,aout-08,Roubaix_H,5.862299308,60534.6,Physique,CB,78.08,11.24,5.62,3.37,1.69
214195,49997,1021,202701,Dragibus,aout-08,La_pause_bonbon,19.1734736,60810.3,Livraison,CB,63.01,18.97,9.48,5.69,2.85
214196,49980,546.82,201963,Guimauve,Sep-12,La_pause_bonbon,17.84666969,60588.9,Physique,CB,99.82,0.09,0.05,0.03,0.01
214197,50001,644.82,202449,Guimauve,Oct-12,La_pause_bonbon,14.83273572,60734.7,Physique,CB,95.82,2.14,1.07,0.64,0.32
214198,49811,1083,201208,Carambar,avr-00,Bastille_E,5.23677948,60362.4,Physique,CB,56.13,22.5,11.25,6.75,3.37
214199,49870,1068,202415,Carambar,avr-01,Bastille_E,12.98828144,60724.5,Physique,Esp̬ces,24.49,72.6,1.53,0.92,0.46
214200,50133,1022,202057,Dragibus,janv-02,La_pause_bonbon,19.98328659,60617.1,Livraison,Esp̬ces,24.8,72.26,1.55,0.93,0.46
214201,49921,666.19,202235,Guimauve,avr-13,La_pause_bonbon,17.18578828,60670.5,Drive,CB,84.1,8.16,4.08,2.45,1.22
214202,49947,583.39,202068,Guimauve,mai-13,La_pause_bonbon,19.0141239,60620.4,Drive,Esp̬ces,30.41,65.98,1.9,1.14,0.57
214203,50048,986,201534,Arlequin,aout-08,Bastille_E,13.04398315,60460.2,Click & Collect,CB,53.25,23.98,11.99,7.19,3.6
214204,50002,617.08,202299,Arlequin,juin-11,Bron_H,16.29374956,60689.7,Physique,CB,94.57,2.79,1.39,0.84,0.42
214205,50093,522.52,202153,Arlequin,juin-12,Bron_H,6.031917275,60645.9,Physique,Esp̬ces,12.88,85.59,0.81,0.48,0.24
214206,49958,650.97,201269,Guimauve,Sep-13,La_pause_bonbon,16.62152457,60380.7,Physique,Ch̬que,15.34,1.92,81.89,0.58,0.29
214207,49907,652.26,201585,Guimauve,Oct-13,La_pause_bonbon,17.92833958,60475.5,Physique,CB,75.44,12.6,6.3,3.78,1.89
214208,50189,1006,201639,Arlequin,aout-08,Bron_H,10.86166415,60491.7,Livraison,CB,60.05,20.49,10.24,6.15,3.07
214209,50099,968,201792,Dragibus,janv-03,La_pause_bonbon,8.016388992,60537.6,Physique,CB,89.52,5.38,2.69,1.61,0.81
214210,50088,1000,201651,Dragibus,janv-04,La_pause_bonbon,7.419688686,60495.3,Physique,CB,77.7,11.44,5.72,3.43,1.72
214211,50061,923,202130,Dragibus,janv-05,La_pause_bonbon,19.75824234,60639,Physique,CB,90.18,5.03,2.52,1.51,0.76
214212,50047,510.35,201773,Guimauve,avr-14,La_pause_bonbon,7.626371358,60531.9,Physique,CB,80.6,9.95,4.98,2.99,1.49
214213,50069,485.26,202683,Guimauve,mai-14,La_pause_bonbon,19.57609948,60804.9,Livraison,CB,65.46,17.71,8.86,5.31,2.66
214214,50104,707.28,202742,Arlequin,juin-13,Bron_H,9.213669766,60822.6,Livraison,Cryptomonnaie,11.47,1.43,0.72,0.43,85.94
214215,49961,642.63,202000,Arlequin,juin-14,Bron_H,10.20184722,60600,Click & Collect,CB,88.46,5.92,2.96,1.78,0.89
214216,50011,1073,201804,Carambar,avr-00,Bron_H,10.16542515,60541.2,Physique,Esp̬ces,41.4,53.69,2.59,1.55,0.78
214217,50075,680.87,202167,Guimauve,Sep-14,La_pause_bonbon,13.53947497,60650.1,Drive,Virement,14.83,1.85,0.93,82.12,0.28
214218,50095,638.37,202670,Guimauve,Oct-14,La_pause_bonbon,18.49287913,60801,Livraison,CB,84.01,8.2,4.1,2.46,1.23
214219,49959,1023,201218,Arlequin,aout-08,Roubaix_H,19.58847338,60365.4,Physique,CB,93.9,3.13,1.56,0.94,0.47
214220,49972,1060,202045,Dragibus,janv-06,La_pause_bonbon,18.1840856,60613.5,Click & Collect,CB,81.99,9.24,4.62,2.77,1.39
214221,50086,905,201976,Dragibus,janv-07,La_pause_bonbon,13.35101761,60592.8,Drive,CB,98.31,0.87,0.43,0.26,0.13
214222,50012,1046,203346,Carambar,avr-01,Bron_H,13.6579193,61003.8,Drive,CB,95.54,2.29,1.14,0.69,0.34
214223,49994,1022,203051,Carambar,avr-00,Cassis_H,15.40818774,60915.3,Click & Collect,CB,56.21,22.46,11.23,6.74,3.37
214224,49830,1019,202289,Carambar,avr-01,Cassis_H,9.734677277,60686.7,Click & Collect,CB,58.23,21.42,10.71,6.43,3.21
214225,49761,997,202747,Malabar,mai-02,Bastille_E,14.10166281,60824.1,Click & Collect,CB,85.47,7.45,3.73,2.24,1.12
214226,50029,1026,201891,Carambar,avr-00,Roubaix_H,8.979510212,60567.3,Physique,CB,97.05,1.52,0.76,0.45,0.23
214227,49949,990,202180,Carambar,avr-01,Roubaix_H,16.96665027,60654,Physique,Esp̬ces,6.89,92.3,0.43,0.26,0.13
214228,49963,1031,202764,Arlequin,juin-04,Cassis_E,8.933496374,60829.2,Physique,CB,81.75,9.36,4.68,2.81,1.4
214229,50098,972,201163,Arlequin,juin-05,Cassis_E,19.12466986,60348.9,Livraison,CB,56.26,22.43,11.22,6.73,3.36
214230,49926,1125,201929,Arlequin,juin-06,Cassis_E,10.42109096,60578.7,Livraison,CB,76.67,11.96,5.98,3.59,1.79
214231,50117,995,201444,Guimauve,avr-00,La_pause_bonbon,8.176027461,60433.2,Physique,CB,58.43,21.32,10.66,6.4,3.2
214232,49770,1076,201537,Guimauve,avr-01,La_pause_bonbon,15.38022949,60461.1,Drive,Ch̬que,35.8,4.48,57.71,1.34,0.67
214233,50034,651.07,203077,Dragibus,Nov-14,Cassis_E,10.83635461,60923.1,Click & Collect,CB,86.03,7.16,3.58,2.15,1.07
214234,50029,963,202374,Malabar,mai-02,Bron_H,19.15732053,60712.2,Drive,CB,92.13,4.04,2.02,1.21,0.61
214235,50004,859,201922,Malabar,mai-02,Cassis_H,10.06528111,60576.6,Physique,CB,91.26,4.48,2.24,1.34,0.67
214236,50068,1113,201753,Guimauve,aout-08,Royal_bonbon,7.420591059,60525.9,Drive,CB,52.27,24.48,12.24,7.34,3.67
214237,50045,935,202458,Malabar,mai-02,Roubaix_H,6.44721752,60737.4,Physique,CB,78.84,10.85,5.43,3.26,1.63
214238,50013,1056,202191,Malabar,mai-02,La_pause_bonbon,19.89640797,60657.3,Vente en gros,CB,88.35,5.98,2.99,1.79,0.9
214239,49958,1058,203015,Dragibus,Nov-02,Cassis_H,15.44470236,60904.5,Physique,CB,81.95,9.26,4.63,2.78,1.39
214240,49927,983,203478,Malabar,mai-02,Roubaix_E,8.037734939,61043.4,Click & Collect,CB,81.36,9.56,4.78,2.87,1.43
214241,50146,974,202309,Dragibus,aout-08,Royal_bonbon,17.57107087,60692.7,Vente en gros,CB,97.83,1.11,0.56,0.33,0.17
214242,49969,976,202718,Dragibus,Nov-03,Cassis_H,7.293609935,60815.4,Vente en gros,CB,90.23,5.01,2.5,1.5,0.75
214243,50004,964,201812,Dragibus,Nov-04,Cassis_H,9.19303257,60543.6,Livraison,CB,64.87,18.01,9.01,5.4,2.7
214244,49966,938,201822,Malabar,juin-02,Bron_H,15.54084735,60546.6,Physique,CB,53,24.1,12.05,7.23,3.62
214245,49942,986,203436,Arlequin,aout-08,Royal_bonbon,13.81958327,61030.8,Physique,CB,74.21,13.22,6.61,3.97,1.98
214246,49855,937,202206,Malabar,juin-02,Roubaix_H,12.0387671,60661.8,Click & Collect,CB,80.33,10.09,5.04,3.03,1.51
214247,49921,903,202606,Dragibus,Nov-05,Cassis_H,18.8207428,60781.8,Livraison,CB,85.92,7.22,3.61,2.17,1.08
214248,50029,1021,202037,Dragibus,Nov-06,Cassis_H,11.15573275,60611.1,Physique,CB,93.04,3.57,1.78,1.07,0.54
214249,50014,977,201673,Malabar,juin-02,Roubaix_E,19.43019968,60501.9,Physique,Virement,36.03,4.5,2.25,56.54,0.68
214250,50059,921,202201,Langue de chat,aout-08,Cassis_H,16.57175834,60660.3,Physique,CB,78.08,11.24,5.62,3.37,1.69
214251,50146,964,201334,Malabar,juil-02,Bron_H,8.405971651,60400.2,Vente en gros,CB,73.32,13.68,6.84,4.1,2.05
214252,50085,997,202799,Dragibus,Nov-07,Cassis_H,18.24807394,60839.7,Vente en gros,CB,62.4,19.28,9.64,5.79,2.89
214253,50125,990,202649,Langue de chat,aout-08,Roubaix_E,15.61728038,60794.7,Drive,CB,64.51,18.2,9.1,5.46,2.73
214254,50005,988,201350,Malabar,juil-02,Roubaix_H,6.469309815,60405,Physique,CB,80.77,9.86,4.93,2.96,1.48
214255,50013,978,202472,Malabar,juil-02,La_pause_bonbon,6.539244562,60741.6,Livraison,CB,93.27,3.45,1.73,1.04,0.52
214256,49995,994,202218,Carambar,juin-06,Roubaix_E,6.698309184,60665.4,Physique,CB,66.37,17.25,8.62,5.17,2.59
214257,50092,1030,201697,Malabar,juil-02,Roubaix_E,14.30750054,60509.1,Physique,CB,65.64,17.62,8.81,5.29,2.64
214258,49937,1027,203228,Dragibus,juin-06,Roubaix_E,18.07429009,60968.4,Livraison,CB,74.91,12.86,6.43,3.86,1.93
214259,50035,990,202046,Malabar,juil-02,Neuilly_Sup,5.999906904,60613.8,Click & Collect,CB,74.94,12.85,6.43,3.86,1.93
214260,50012,891,202772,Malabar,aout-02,Cassis_H,8.372649052,60831.6,Drive,CB,51.16,25.05,12.52,7.51,3.76
214261,49889,1072,202027,Langue de chat,aout-08,Royal_bonbon,12.25685689,60608.1,Livraison,Ch̬que,20.93,2.62,75.27,0.79,0.39
214262,50088,1016,202300,Malabar,aout-02,Roubaix_H,5.646715899,60690,Physique,Virement,32.53,4.07,2.03,60.76,0.61
214263,50033,959,202698,Malabar,aout-02,La_pause_bonbon,15.68218636,60809.4,Physique,CB,52.53,24.35,12.17,7.3,3.65
214264,50196,1047,202374,Krema,juin-06,Roubaix_E,5.574870246,60712.2,Vente en gros,CB,94.12,3.02,1.51,0.91,0.45
214265,49908,914,201964,Langue de chat,juin-06,Bastille_E,10.86782025,60589.2,Click & Collect,CB,73.53,13.57,6.79,4.07,2.04
214266,49917,1119,202630,Carambar,juin-05,Roubaix_E,8.491053942,60789,Vente en gros,CB,92.36,3.92,1.96,1.18,0.59
214267,50092,996,201955,Malabar,aout-02,Roubaix_E,8.584581052,60586.5,Physique,CB,94.12,3.01,1.51,0.9,0.45
214268,50157,1029,202253,Malabar,aout-02,Neuilly_Sup,15.66134735,60675.9,Physique,CB,88.19,6.05,3.03,1.82,0.91
214269,49895,653.93,202488,Dragibus,Nov-11,Cassis_H,16.21260616,60746.4,Click & Collect,CB,70.03,15.37,7.68,4.61,2.31
214270,49808,520.44,201849,Dragibus,Nov-12,Cassis_H,15.7783817,60554.7,Physique,CB,59.73,20.65,10.32,6.19,3.1
214271,50130,956,201944,Dragibus,janv-05,Bron_E,6.222646377,60583.2,Physique,CB,53.68,23.76,11.88,7.13,3.56
214272,50129,938,202464,Carambar,Sep-08,Bron_H,16.43758643,60739.2,Physique,CB,88.22,6.04,3.02,1.81,0.91
214273,49796,931,202455,Carambar,Sep-08,Cassis_E,14.64672828,60736.5,Vente en gros,CB,99.45,0.28,0.14,0.08,0.04
214274,49973,980,202709,Malabar,Sep-02,Bastille_E,15.74785268,60812.7,Physique,CB,55.94,22.59,11.3,6.78,3.39
214275,50126,941,201893,Dragibus,juin-05,Roubaix_E,16.36563841,60567.9,Physique,Virement,25.12,3.14,1.57,69.7,0.47
214276,50028,1053,202111,Langue de chat,juin-07,Bastille_E,14.41234085,60633.3,Click & Collect,CB,66.95,16.95,8.47,5.08,2.54
214277,50168,991,201245,Carambar,Sep-08,Cassis_H,14.01974472,60373.5,Livraison,Ch̬que,10.37,1.3,87.75,0.39,0.19
214278,49825,1047,202735,Carambar,Sep-08,Roubaix_H,9.870671574,60820.5,Physique,CB,75.46,12.59,6.29,3.78,1.89
214279,49780,531.04,201897,Dragibus,Nov-13,Cassis_H,17.95308828,60569.1,Click & Collect,CB,52.27,24.48,12.24,7.34,3.67
214280,49996,487.39,203000,Dragibus,Nov-14,Cassis_H,11.57580301,60900,Physique,CB,66.65,17.1,8.55,5.13,2.57
214281,50054,961,202462,Arlequin,janv-02,Bron_H,15.89039252,60738.6,Click & Collect,CB,72.85,13.92,6.96,4.18,2.09
214282,49904,1125,202430,Arlequin,janv-03,Bron_H,12.70706462,60729,Drive,CB,75.78,12.42,6.21,3.73,1.86
214283,50218,1047,203027,Arlequin,janv-04,Bron_H,14.03695123,60908.1,Drive,CB,80.65,9.92,4.96,2.98,1.49
214284,49956,1032,202125,Fraise tagada,Sep-08,Bastille_E,17.40735633,60637.5,Physique,CB,99.53,0.24,0.12,0.07,0.04
214285,50185,1013,201788,Fraise tagada,Sep-08,Bron_H,10.15807169,60536.4,Physique,CB,64.96,17.97,8.98,5.39,2.7
214286,49938,1029,201786,Arlequin,juin-02,Roubaix_H,7.189458757,60535.8,Livraison,CB,91.41,4.4,2.2,1.32,0.66
214287,49858,1108,202193,Fraise tagada,Sep-08,Cassis_H,19.37181539,60657.9,Click & Collect,CB,85.44,7.47,3.73,2.24,1.12
214288,50051,978,202534,Fraise tagada,Sep-08,Roubaix_H,6.704354079,60760.2,Livraison,CB,90.79,4.72,2.36,1.42,0.71
214289,50000,932,202246,Fraise tagada,Sep-08,La_pause_bonbon,14.17375561,60673.8,Livraison,CB,83.69,8.36,4.18,2.51,1.25
214290,50098,985,202134,Arlequin,janv-05,Bron_H,17.76212277,60640.2,Click & Collect,Virement,17.26,2.16,1.08,79.19,0.32
214291,50125,979,201529,Arlequin,janv-06,Bron_H,10.77923569,60458.7,Livraison,CB,86.27,7.04,3.52,2.11,1.06
214292,50072,994,201749,Arlequin,janv-07,Bron_H,7.243857913,60524.7,Livraison,CB,51.33,24.96,12.48,7.49,3.74
214293,49914,1057,202345,Guimauve,Sep-08,La_pause_bonbon,11.97687125,60703.5,Physique,CB,98.35,0.84,0.42,0.25,0.13
214294,49989,1029,202239,Malabar,Sep-02,Bron_H,6.574748114,60671.7,Vente en gros,CB,88.81,5.74,2.87,1.72,0.86
214295,50014,1008,201592,Arlequin,juin-03,Roubaix_H,14.47847382,60477.6,Click & Collect,CB,86.07,7.14,3.57,2.14,1.07
214296,50008,1010,202591,Arlequin,juin-04,Roubaix_H,5.522506592,60777.3,Livraison,CB,58.53,21.27,10.63,6.38,3.19
214297,50106,965,202790,Arlequin,juin-05,Roubaix_H,13.21274496,60837,Click & Collect,CB,80.99,9.75,4.88,2.93,1.46
214298,49826,1048,202614,Malabar,Sep-02,Cassis_H,10.10866943,60784.2,Physique,Esp̬ces,38.09,57.39,2.38,1.43,0.71
214299,49879,996,201724,Malabar,Sep-02,Roubaix_H,10.78937168,60517.2,Physique,CB,51.58,24.83,12.42,7.45,3.72
214300,50015,944,201504,Malabar,Sep-02,La_pause_bonbon,10.47760063,60451.2,Physique,Ch̬que,37.68,4.71,55.49,1.41,0.71
214301,49971,999,201766,Malabar,Sep-02,Roubaix_E,18.05683503,60529.8,Livraison,CB,65.68,17.6,8.8,5.28,2.64
214302,50225,908,202158,Arlequin,juin-06,Roubaix_H,11.8058528,60647.4,Livraison,CB,84.53,7.94,3.97,2.38,1.19
214303,49932,993,201932,Arlequin,juin-07,Roubaix_H,12.4726012,60579.6,Physique,CB,88.75,5.77,2.88,1.73,0.87
214304,50005,1010,201745,Carambar,Sep-08,Roubaix_E,15.93474292,60523.5,Click & Collect,Ch̬que,5.38,0.67,93.64,0.2,0.1
214305,49962,978,202237,Malabar,Sep-02,Neuilly_Sup,8.764324286,60671.1,Physique,CB,53.11,24.04,12.02,7.21,3.61
214306,50007,1043,202901,Fraise tagada,Sep-08,Roubaix_E,12.52642761,60870.3,Physique,CB,60.37,20.32,10.16,6.1,3.05
214307,50157,982,201596,Malabar,Oct-02,Bron_H,11.45581882,60478.8,Vente en gros,CB,83.11,8.66,4.33,2.6,1.3
214308,50152,496.36,202939,Arlequin,janv-11,Bron_H,9.570927784,60881.7,Livraison,CB,65.69,17.6,8.8,5.28,2.64
214309,49768,505.5,202643,Arlequin,janv-12,Bron_H,9.059875045,60792.9,Physique,CB,95.61,2.25,1.13,0.68,0.34
214310,50058,679.04,201780,Arlequin,janv-13,Bron_H,6.505316265,60534,Physique,CB,67.71,16.56,8.28,4.97,2.48
214311,50131,1023,202006,Malabar,Oct-02,Cassis_H,14.49587138,60601.8,Livraison,CB,86.05,7.16,3.58,2.15,1.07
214312,50031,1086,201263,Dragibus,Sep-08,Roubaix_E,19.22342052,60378.9,Physique,CB,84.67,7.86,3.93,2.36,1.18
214313,49862,1006,203567,Malabar,Oct-02,Roubaix_H,15.87615221,61070.1,Physique,CB,59.61,20.71,10.36,6.21,3.11
214314,49833,544.36,203159,Arlequin,juin-11,Roubaix_H,13.25061801,60947.7,Livraison,CB,77.9,11.33,5.67,3.4,1.7
214315,50019,903,201839,Malabar,Oct-02,La_pause_bonbon,19.25565324,60551.7,Click & Collect,CB,98.65,0.69,0.35,0.21,0.1
214316,50038,1036,203045,Malabar,Oct-02,Roubaix_E,9.937689488,60913.5,Livraison,CB,64.45,18.23,9.12,5.47,2.73
214317,50036,591.05,200987,Arlequin,janv-14,Bron_H,7.339015053,60296.1,Livraison,CB,85.25,7.56,3.78,2.27,1.13
214318,49932,978,200788,Malabar,Oct-02,Neuilly_Sup,13.18350961,60236.4,Drive,CB,67.44,16.7,8.35,5.01,2.5
214319,49818,726.82,202743,Arlequin,juin-12,Roubaix_H,11.69908357,60822.9,Physique,Ch̬que,8.66,1.08,89.77,0.32,0.16
214320,50194,499.18,202419,Arlequin,juin-13,Roubaix_H,17.0764304,60725.7,Physique,CB,56.09,22.52,11.26,6.75,3.38
214321,49901,595.19,201373,Arlequin,juin-14,Roubaix_H,7.579447556,60411.9,Livraison,CB,68.98,15.91,7.95,4.77,2.39
214322,50081,948,202613,Malabar,Nov-02,Bron_H,13.77836365,60783.9,Physique,Virement,7.53,0.94,0.47,90.92,0.14
214323,50101,1078,201221,Dragibus,Sep-08,Bron_H,10.4056761,60366.3,Physique,Ch̬que,8.27,1.03,90.23,0.31,0.16
214324,50145,937,202562,Malabar,Nov-02,Roubaix_H,13.86005764,60768.6,Drive,CB,64.38,18.27,9.13,5.48,2.74
214325,50175,1036,201912,Malabar,Nov-02,Bron_E,16.1469541,60573.6,Click & Collect,CB,67.32,16.76,8.38,5.03,2.51
214326,50002,932,201840,Dragibus,Sep-08,Cassis_H,8.490589728,60552,Click & Collect,CB,62.82,19.07,9.53,5.72,2.86
214327,49943,1051,201800,Dragibus,Sep-08,Roubaix_H,7.212722068,60540,Livraison,CB,60.1,20.46,10.23,6.14,3.07
214328,50003,967,202588,Dragibus,Sep-08,La_pause_bonbon,17.21289434,60776.4,Physique,CB,96.65,1.72,0.86,0.52,0.26
214329,50041,1004,202247,Malabar,Nov-02,Roubaix_E,11.94958219,60674.1,Physique,CB,56.86,22.12,11.06,6.64,3.32
214330,49918,923,202678,Malabar,Nov-02,Neuilly_Sup,19.96057331,60803.4,Physique,CB,79.34,10.59,5.3,3.18,1.59
214331,49996,1087,201968,Carambar,Nov-07,Roubaix_E,10.90505549,60590.4,Physique,CB,83.49,8.47,4.23,2.54,1.27
214332,49792,1016,201442,Fraise tagada,Nov-07,Roubaix_E,16.20211585,60432.6,Physique,CB,81.9,9.28,4.64,2.79,1.39
214333,50032,968,202612,Dragibus,Nov-07,Roubaix_E,16.97772065,60783.6,Physique,CB,70.67,15.04,7.52,4.51,2.26
214334,49926,976,201935,Carambar,Nov-06,Roubaix_E,12.50560969,60580.5,Physique,CB,55.03,23.06,11.53,6.92,3.46
214335,50113,968,202026,Fraise tagada,Nov-06,Roubaix_E,12.7755969,60607.8,Physique,CB,50.26,25.51,12.75,7.65,3.83
214336,50025,1017,202238,Dragibus,Nov-06,Roubaix_E,8.193673488,60671.4,Click & Collect,CB,96.45,1.82,0.91,0.55,0.27
214337,49960,940,202359,Reglisse,Oct-01,La_pause_bonbon,7.292688339,60707.7,Drive,CB,96.75,1.67,0.83,0.5,0.25
214338,50148,990,201868,Arlequin,Sep-08,Bastille_E,11.69363239,60560.4,Physique,Esp̬ces,23.35,73.87,1.46,0.88,0.44
214339,49971,996,202009,Arlequin,Sep-08,Bron_H,14.77089258,60602.7,Drive,CB,98.2,0.93,0.46,0.28,0.14
214340,50151,1058,201722,Arlequin,Sep-08,Roubaix_H,9.646487074,60516.6,Vente en gros,CB,82.29,9.08,4.54,2.72,1.36
214341,49894,955,202145,Arlequin,Sep-08,La_pause_bonbon,19.87466569,60643.5,Vente en gros,Ch̬que,38.54,4.82,54.47,1.45,0.72
214342,49868,902,202777,Fraise tagada,Sep-08,Royal_bonbon,7.374950858,60833.1,Click & Collect,CB,76.76,11.92,5.96,3.58,1.79
214343,49753,1026,203506,Guimauve,Sep-08,Royal_bonbon,17.53856104,61051.8,Physique,CB,96.83,1.62,0.81,0.49,0.24
214344,49940,1061,201549,Dragibus,Sep-08,Royal_bonbon,5.056002326,60464.7,Livraison,Ch̬que,34.92,4.36,58.75,1.31,0.65
214345,49961,1055,202190,Arlequin,Sep-08,Royal_bonbon,11.47864922,60657,Livraison,Esp̬ces,36.84,58.79,2.3,1.38,0.69
214346,50045,1055,201933,Langue de chat,Sep-08,Cassis_H,14.91799091,60579.9,Click & Collect,Ch̬que,0.12,0.01,99.86,0,0
214347,49936,1064,202402,Arlequin,juin-02,La_pause_bonbon,13.65390065,60720.6,Physique,CB,74.77,12.94,6.47,3.88,1.94
214348,50080,1013,201854,Arlequin,juin-03,La_pause_bonbon,15.08630265,60556.2,Click & Collect,Ch̬que,1.6,0.2,98.11,0.06,0.03
214349,50267,944,201678,Langue de chat,Sep-08,Roubaix_E,13.07023791,60503.4,Physique,Ch̬que,5.22,0.65,93.84,0.2,0.1
214350,49856,942,203191,Langue de chat,Sep-08,Royal_bonbon,5.062487846,60957.3,Physique,CB,78.4,11.08,5.54,3.32,1.66
214351,50031,1051,202102,Carambar,Oct-08,Bastille_E,11.86648222,60630.6,Click & Collect,CB,99.15,0.44,0.22,0.13,0.07
214352,50117,1017,201569,Carambar,Oct-08,Bron_H,6.511744699,60470.7,Physique,CB,99.45,0.28,0.14,0.08,0.04
214353,50061,997,203870,Carambar,Oct-08,Cassis_H,6.764470272,61161,Livraison,CB,74.7,12.98,6.49,3.89,1.95
214354,50143,1119,202224,Carambar,Oct-08,Roubaix_H,18.62256386,60667.2,Physique,Ch̬que,6.3,0.79,92.55,0.24,0.12
214355,50020,999,202369,Fraise tagada,Oct-08,Bron_H,9.254450712,60710.7,Physique,CB,59.64,20.7,10.35,6.21,3.1
214356,50115,1032,202996,Dragibus,Nov-02,Roubaix_H,9.02275012,60898.8,Physique,CB,58.12,21.47,10.74,6.44,3.22
214357,50037,926,201513,Dragibus,Nov-03,Roubaix_H,8.70326836,60453.9,Livraison,CB,62.86,19.04,9.52,5.71,2.86
214358,49997,1007,203172,Dragibus,Nov-04,Roubaix_H,8.145523901,60951.6,Physique,CB,86.83,6.75,3.38,2.03,1.01
214359,50087,888,202038,Dragibus,Nov-05,Roubaix_H,11.19025837,60611.4,Click & Collect,CB,78.39,11.08,5.54,3.32,1.66
214360,49956,955,203035,Dragibus,Nov-06,Roubaix_H,15.42223394,60910.5,Physique,CB,58.77,21.14,10.57,6.34,3.17
214361,49932,1014,201275,Dragibus,Nov-07,Roubaix_H,14.44017728,60382.5,Drive,Esp̬ces,4.6,94.85,0.29,0.17,0.09
214362,50063,1066,202369,Fraise tagada,Oct-08,Cassis_H,19.54379975,60710.7,Drive,Esp̬ces,21.66,75.76,1.35,0.81,0.41
214363,49891,1050,202039,Fraise tagada,Oct-08,Roubaix_H,5.257227242,60611.7,Drive,CB,83.46,8.48,4.24,2.54,1.27
214364,50107,1042,201652,Fraise tagada,Oct-08,La_pause_bonbon,19.24799136,60495.6,Vente en gros,CB,57.03,22.04,11.02,6.61,3.31
214365,50051,1062,203022,Guimauve,Oct-08,La_pause_bonbon,14.65512164,60906.6,Livraison,CB,62.4,19.28,9.64,5.78,2.89
214366,49768,1040,201251,Arlequin,juin-04,La_pause_bonbon,14.05349148,60375.3,Drive,CB,61.78,19.6,9.8,5.88,2.94
214367,49999,933,202289,Arlequin,juin-05,La_pause_bonbon,15.94225156,60686.7,Livraison,CB,97.7,1.18,0.59,0.35,0.18
214368,49846,994,201779,Arlequin,juin-06,La_pause_bonbon,11.18541517,60533.7,Click & Collect,CB,86.14,7.11,3.55,2.13,1.07
214369,49983,1003,202845,Arlequin,juin-07,La_pause_bonbon,17.73925117,60853.5,Physique,CB,82.68,8.88,4.44,2.66,1.33
214370,50023,974,201475,Malabar,janv-03,Cassis_H,11.13557107,60442.5,Vente en gros,CB,53.11,24.05,12.02,7.21,3.61
214371,49994,617.92,202948,Arlequin,juin-11,La_pause_bonbon,8.254346354,60884.4,Physique,CB,65.34,17.77,8.89,5.33,2.67
214372,50025,690.22,202847,Arlequin,juin-12,La_pause_bonbon,5.581246222,60854.1,Physique,CB,75.13,12.76,6.38,3.83,1.91
214373,50020,958,201511,Malabar,janv-03,Roubaix_H,10.42170559,60453.3,Livraison,Esp̬ces,13.25,85.18,0.83,0.5,0.25
214374,50066,954,203196,Reglisse,Oct-01,Roubaix_E,14.34486241,60958.8,Livraison,CB,55.87,22.63,11.32,6.79,3.39
214375,50072,984,201640,Malabar,janv-03,La_pause_bonbon,17.28835723,60492,Livraison,Ch̬que,29.84,3.73,64.75,1.12,0.56
214376,49966,1027,201750,Langue de chat,janv-05,Bastille_E,8.617322778,60525,Physique,CB,60.96,20.02,10.01,6.01,3
214377,49973,1035,203238,Dragibus,Oct-08,Bastille_E,16.08262307,60971.4,Click & Collect,CB,57.66,21.71,10.86,6.51,3.26
